,user_id,item_id,30,120,480,item_text,speaker,party,state,context,subject,job,date
1150,286,1259,0.55,0.55,,Every Republican Senate candidate has now announced whether or not they support the Senate taking up the Supreme Court vacancyexcept for Congressman Heck.,nevada-state-democratic-party,Democrat,Nevada,a press release,supreme-court,,2016-02-23
1151,286,1260,0.3,,,We are at a 40-year low in our crime rate in our state.,rick-scott,Republican,Florida,comments to Reuters,crime,Governor,2012-04-13
1152,287,519,0.75,0.85,0.85,First eight chosen to draw Austin City Council districts are seven Democratic primary voters and one Republican primary voter.,derek-ryan,Republican,Texas,a tweet,"city-government,corrections-and-updates",Political consultant,2013-05-22
1153,287,699,0.65,0.15,0.05,The Obama administration has even joined Islamist governments in sponsoring a U.N. resolution that would shred our First Amendment by threatening to make discussion of radical Islamism potentially illegal.,ted-cruz,Republican,Texas,a campaign email,terrorism,Senator,2016-03-28
1154,287,1261,0.5,0.9,0.95,The last time Republican U.S. Senate candidates beat more than two (incumbents) was 1980.,sean-spicer,Republican,,"comments on CNN's ""State of the Union""",elections,Communications Director for the Republican National Committee,2014-11-02
1155,287,1262,0.4,0.7,0.8,The United States death rate is two-and-a-half times higher for those who do not have a high school education.,regina-benjamin,Other,,a radio interview,"education,health-care",U.S. Surgeon General,2011-08-18
1156,287,1263,0.75,,,There has never been an alderman who has defeated an incumbent mayor in the history of this great city.,bob-donovan,Other,Wisconsin,a speech,elections,Member of Milwaukee Common Council,2014-07-29
1157,288,269,0.55,0.85,,Georgia has saved $20 million through changes in criminal sentencing.,nathan-deal,Republican,,a speech,"criminal-justice,state-budget",,2014-02-26
1158,288,790,0.5,,,George Allens flat tax plan would actually shrink revenues further thanthe Perry (flat tax) plan.,tim-kaine,Democrat,Virginia,a news release.,taxes,U.S. Senator,2011-10-31
1159,288,894,0.5,0.9,,"For decades, the states gas tax has been among the highest in the nation.",scott-walker,Republican,Wisconsin,a letter to Department of Transportation officials,"taxes,transportation",Milwaukee County Executive,2016-06-27
1160,288,1264,0.85,0.85,1.0,"Over the last 48 years, every governor at the midterm of his first term or her first term has lost seats in the Legislature, with the exception of Jim McGreevey in 2003.",chris-christie,Republican,New Jersey,a radio interview,"elections,history,redistricting",Governor of New Jersey,2011-10-26
1161,289,495,0.9,0.9,,"More than half of all black children live in single-parent households, a number that has doubled doubled since we were children.",barack-obama,Democrat,Illinois,a speech at a Chicago church,families,President,2008-06-15
1162,289,507,0.6,,,"Over 3 million Americans are employed in the growing green-collar workforce, which is more than the number of people working in the fossil fuel industry.",tammy-baldwin,Democrat,Wisconsin,a news release,"economy,energy,environment,jobs,transportation",U.S. Representative,2014-01-22
1163,289,831,0.75,,,I followed state law and the precedent of other Massachusetts governors when I erased electronic communications as he left office.,mitt-romney,Republican,Massachusetts,an interview with the editorial board of the 'Telegraph.',"job-accomplishments,new-hampshire-2012,transparency",Former governor,2011-11-21
1164,289,1009,0.3,,,"Sheldon Whitehouse said on Senate floor: Everybody in Rhode Island who disagrees with me about Obamacare is an Aryan, is a white supremacist.",kenneth-mckay,Republican,Rhode Island,a TV interview,health-care,Lawyer,2011-02-27
1165,289,1055,0.65,,,It is ironic that (First Energy Corp. is) going to have a name on our (football stadium) where we (Cleveland Public Power) supply the electricity.,mike-polensek,Democrat,Ohio,a television interview,"city-budget,energy,infrastructure",Cleveland city councilman,2013-01-15
1166,289,1067,0.8,,,"Tells David Cicilline, 94 percent of the carbon emissions which you so want to get rid of are caused by nature.",john-loughlin,Republican,Rhode Island,a WPRI/Providence Journal debate,"cap-and-trade,climate-change,energy,environment,science","owner, Media-Rite LLC",2010-10-19
1167,289,1148,0.6,,,No one questioned that she (Judge Sotomayor) was out of the mainstream.,charles-schumer,Democrat,New York,"ABC's ""This Week""","supreme-court,abc-news-week",Senator,2010-04-11
1168,289,1246,0.0,0.0,,Obama is only president in history who has deliberately removed the words endowed by their Creator when referring to the Declaration of Independence.,government-not-god-pac,Other,,a newspaper ad,"history,message-machine-2012",,2012-09-23
1169,289,1253,0.2,0.2,,Rhode Island already gets more revenue per capita from gambling than any other state in the country.,eugene-mckenna,Other,Rhode Island,a news story,"gambling,state-budget","President, Citizens Concerned About Casino Gambling",2011-11-25
1170,289,1266,0.8,0.4,0.5,A filibuster has never really been successfully used against a Supreme Court justice.,jeffrey-toobin,Other,New York,"an interview on Comedy Central's ""The Colbert Report""","legal-issues,supreme-court,colbert-report","staff writer at the New Yorker, legal analyst for CNN and author",2010-04-12
1171,289,1267,0.75,,,"A telephone company will no longer have to provide landline service to customers if there is an alternative provider, including wireless.",ward-armstrong,Democrat,Virginia,a House floor speech.,market-regulation,"Minority leader, House of Delegates",2011-03-21
1172,289,1269,0.85,,,"The United States is ""seeing greater income inequality now than any time since the 1920s.""",barack-obama,Democrat,Illinois,Democratic debate in Philadephia,economy,President,2008-04-16
1173,290,432,0.5,0.7,,"Before the Republican wave in 2010, Democrats had an advantage on the generic ballot in Congress. Even in 1994 with the Gingrich revolution ... Democrats had that advantage.",jonathan-karl,Other,,"a conversation on ABC's ""This Week""",elections,ABC News chief White House correspondent,2013-11-03
1174,290,1213,0.25,0.3,,"If youre earning under $100,000 a year and you commute to New York every day you pay more to the Port Authority in tolls than you pay to the state of New Jersey in income tax.",john-wisniewski,Democrat,New Jersey,a video press release,"income,taxes,transportation",State Assemblyman,2012-04-13
1175,291,1183,0.35,,,The Capitol rotunda was actually made to invite the people in and to accommodate protests.,chris-taylor,Democrat,,a video,legal-issues,,2014-03-11
1176,292,665,0.1,0.8,0.9,McCain tells of a fellow Vietnam POW who was beaten for fashioning an American flag that became an inspirational symbol to fellow POWs.,chain-email,Other,,,patriotism,,2008-05-18
1177,292,685,0.7,,,McCain got more money from Airbus' U.S. executives than any other politician.,campaign-money-watch,Other,,a TV ad,"ethics,military",,2008-06-09
1178,292,865,0.1,0.0,,"When the Dallas/Fort Worth Airport needed to stop its earthquake spike a few years ago, they temporarily shut down the wells that were injecting fracking fluid into the ground ... (and) those earthquakes stopped.",rachel-maddow,Other,,"a broadcast of MSNBC's ""The Rachel Maddow Show""","energy,environment",MSNBC host,2014-02-17
1179,292,1026,0.6,0.8,,"The top 10 most well-paid CEOs in America received a combined $770 million in 2010, while the average American workers wage rose just 2 percent.",dennis-kucinich,Democrat,Ohio,a news release,"corporations,economy,families,income",U.S. representative,2011-12-15
1180,293,431,0.6,0.85,,Ninety-seven percent of Americans do not receive subsidies for health care under the Affordable Care Act.,austin-scott,Republican,Georgia,press conference,"congress,government-regulation,guns,public-health,states",,2015-06-05
1181,293,908,0.0,0.0,0.0,Obama Announces Plans For A Third Term Presidential Run,chain-email,Other,,a chain email,legal-issues,,2014-05-17
1182,293,1278,0.5,0.5,0.85,Wild Bill Hickok had his first duel in the town square here. And the family legend is that he is a distant cousin of mine.,barack-obama,Democrat,Illinois,"Springfield, Mo.",history,President,2008-07-30
1183,294,1280,0.1,,,"The Trans-Pacific Partnership was designed for China to come in, as they always do, through the back door and totally take advantage of everyone.",donald-trump,Republican,New York,the fourth GOP primary debate.,"china,trade",President-Elect,2015-11-10
1184,295,578,0.4,0.05,,Ninety-four percent of small businesses will face higher taxes under the Democrats plan.,randy-neugebauer,Republican,Texas,a Townhall.com guest blog post,"economy,federal-budget,taxes",member of Congress,2010-07-29
1185,295,598,0.55,0.1,0.05,"Over the last four years, the deficit has gone up, but 90 percent of that is as a consequence of President George W. Bushs policies and the recession.",barack-obama,Democrat,Illinois,"an interview on CBS' ""60 Minutes""","debt,deficit,economy",President,2012-09-23
1186,295,607,0.5,0.95,,Texas leads the nation in the percentage of residents without health insurance.,paul-krugman,Other,,an op-ed column,health-care,New York Times columnist,2011-01-06
1187,295,919,0.25,0.6,,"Obama ""suggested bombing Pakistan.""",john-mccain,Republican,Arizona,"a media availability in Columbus, Ohio.",foreign-policy,U.S. senator,2008-02-20
1188,295,1283,0.7,0.95,,The Air Force wants taxpayers to fund a fantasy football league.,blog-posting,Other,,blog posts,"families,federal-budget,military",,2013-03-20
1189,296,670,0.7,0.4,,What happens is people like Warren Buffett and he says this himself...pay 15 percent on the millions of dollars that they earn from wealth income... while their secretary is paying a higher rate on her work income. It's not right.,john-edwards,Democrat,North Carolina,"Davenport, Iowa",taxes,former senator,2007-09-20
1190,297,263,0.4,,,"Since Newtown, more people have died at the end of a gun than we have lost in Afghanistan.",joe-biden,Democrat,Delaware,a tweet from Barack Obama's Twitter feed,guns,U.S. senator,2013-06-18
1191,297,309,0.85,,,We now have more jobs in solar than we do in oil.,hillary-clinton,Democrat,New York,an editorial board interview with the Concord Monitor,"economy,energy,environment,jobs,labor",Presidential candidate,2015-12-08
1192,298,1031,0.6,,,"Romney used to favor gun control, and said he didn't want to go back to Reagan-Bush.",john-mccain,Republican,Arizona,an ad on the Internet,guns,U.S. senator,2008-01-28
1193,299,377,0.3,0.3,0.3,Georgia still has one of the richest programs in terms of scholarships for students to go to college.,nathan-deal,Republican,,a radio interview,education,,2011-03-02
1194,300,812,0.5,1.0,0.0,"In the month of January, Canada created more new jobs than we did.",mitt-romney,Republican,Massachusetts,a speech to the Conservative Political Action Conference,"economy,workers",Former governor,2011-02-11
1195,300,897,0.5,,,Sean Duffy backed plan to privatize Social Security.,democratic-congressional-campaign-committee,Democrat,,a campaign TV ad,"message-machine,social-security",,2010-08-30
1196,300,1238,0.0,,,"A man in Ferguson, Mo., was photographed holding a sign that said, No mother should have to fear for her sons life every time he robs a store.",chain-email,Other,,a chain email,"criminal-justice,diversity",,2014-12-02
1197,300,1285,0.2,,,The Senate Republican education plan is an unfunded mandate for local school districts.,alex-sink,Democrat,Florida,a press release,education,,2010-03-31
1198,300,1286,1.0,,,You can buy lobster with food stamps.,greg-morris,Republican,,an article,"government-regulation,state-budget",,2014-03-13
1199,300,1288,0.7,,,The federal government can cut all of the non-military discretionary spending and not balance the budget.,rand-paul,Republican,Kentucky,an interview on Fox Business News,"deficit,federal-budget,medicare,military,social-security",Candidate for U.S. Senate and physician,2011-02-14
1200,300,1289,0.25,,,Milwaukee lost the headquarters for MillerCoors because the area lacks good transit.,jason-haas,Other,Wisconsin,a newspaper interview,"jobs,transportation",Milwaukee County supervisor,2011-02-27
1201,301,917,0.5,,,Not a single segment of the proposed Beltline intersects the MARTA system at MARTA stations.,eva-galambos,Other,,an op-ed,transportation,Mayor of Sandy Springs,2011-09-27
1202,301,1291,0.85,,,The first professional baseball team was from an Ohio city.,yvette-mcgee-brown,Democrat,Ohio,speech on urban issues,baseball,Ohio Supreme Court justice,2010-06-22
1203,301,1293,0.5,0.5,0.4,"My opponent in November of 2008 sent a missive to the White House, to President Obama-elect, and said, Heres how you need to sell cap-and-trade to the American people.",rick-perry,Republican,Texas,a speech,"cap-and-trade,climate-change",Governor,2010-05-19
1204,302,1043,0.75,0.3,,"When Social Security was passed, there were all kinds of lawsuits, just as there have been in the legal battle over the new health care law.",barack-obama,Democrat,Illinois,a television interview,"health-care,history,legal-issues,social-security",President,2010-12-13
1205,303,433,0.6,0.8,,Union bosses bused protesters to aCentral Florida education protest.,florida-chamber-commerce,Other,Florida,a radio ad.,"education,labor,state-budget",,2011-03-03
1206,303,521,0.45,,,Virginia is the biggest state that does not have a major league sports team.,jimmy-barrett,Other,Virginia,an interview.,sports,Radio personality,2012-12-06
1207,303,926,0.5,0.6,0.9,"George Bush ... used a signing statement (on a FEMA bill) to say, 'I don't have to follow that, unless I choose to.' ",hillary-clinton,Democrat,New York,"debate in Johnston, Iowa",legal-issues,Presidential candidate,2007-12-13
1208,303,1232,0.2,,,"Under President Barack Obama, 8.3 (million) fewer Americans are working today than there were four years ago.",sean-hannity,Other,,his Fox News show,"economy,jobs,pundits",Radio/TV host,2013-01-20
1209,304,352,0.4,,,President Barack Obama did not invite a Republican senator to dine at the White House until his fifth year in office.,jeb-bush,Republican,Florida,"Atlantic, Iowa, during a campaign event.",bipartisanship,,2015-11-11
1210,304,1080,0.0,0.0,0.0,NASA scientists fudged the numbers to make 1998 the hottest year to overstate the extent of global warming.,steve-doocy,Other,New York,"a broadcast of ""Fox and Friends.""","climate-change,environment","Co-host of Fox New Channel's ""Fox and Friends""",2014-06-24
1211,304,1298,0.6,,,"Iran ""might not be a superpower, but the threat the government of Iran poses is anything but 'tiny,'"" as Obama says.",john-mccain,Republican,Arizona,Chicago,foreign-policy,U.S. senator,2008-05-19
1212,305,370,0.6,,,"Sheldon Whitehouse [got] a secret closed-door briefing, warning of the [2008 economic] crash.",peoples-majority,Other,,a TV commercial,"bankruptcy,bush-administration,candidates-biography,congress,congressional-rules,corporations,economy,ethics,financial-regulation,government-regulation,history,legal-issues,message-machine-2012,campaign-advertising",,2012-10-30
1213,305,880,0.55,,,Our national debt ... is on track to exceed the size of our entire economy ... in just two more years.,john-boehner,Republican,Ohio,an op-ed in the Des Moines Register,federal-budget,Speaker of the House of Representatives,2010-03-24
1214,305,1295,0.45,,,Federal law adopted under Tommy Thompsons watch prohibits the government from negotiating for better prices on prescription drugs for senior citizens,tammy-baldwin,Democrat,Wisconsin,an interview,"drugs,health-care,medicare",U.S. Representative,2012-08-15
1215,305,1297,0.45,,,"The Baucus bill ""contains provisions that would send massive federal subsidies directly to both private insurance plans and government-chartered cooperatives that pay for elective abortion.""",national-right-life-committee,Other,,a press release,"abortion,health-care",,2009-09-16
1216,306,1296,0.5,,,Sometimes I was the only no vote on the entire board.,jeff-brandes,Republican,Florida,response to a question about his voting record.,voting-record,"Director of real estate at Tibbetts Holdings LLC, his family's business",2011-05-13
1217,307,394,0.8,0.65,,"Over the past few months, we've learned that ""we just can't count on the media to debunk"" lies about health insurance reform.",organizing-america,Democrat,,a fundraising e-mail,"health-care,pundits",,2009-09-01
1218,307,1047,0.45,0.25,,"When Sarah Palin was in government, Barack Obama was a community organizer.",john-mccain,Republican,Arizona,"Pittsburgh, Pa. ",candidates-biography,U.S. senator,2008-08-30
1219,307,1300,0.75,0.95,,Mitt Romney opposes requiring employers to cover contraception and would eliminate funding for Planned Parenthood.,barack-obama,Democrat,Illinois,a campaign ad,"abortion,message-machine-2012,sexuality,women",President,2012-08-04
1220,307,1303,0.5,0.5,,"The photonics bill that was sponsored in Congress and written, was written by Congressman Tom Reed, not Congresswoman Louise Slaughter.",mark-assini,Republican,New York,a debate on WROC,"economy,jobs",Candidate for Congress,2016-10-18
1221,308,466,0.35,,,Bill McCollum has accepted thousands from lobbyists for Planned Parenthood.,rick-scott,Republican,Florida,a campaign mail piece.,"abortion,candidates-biography,message-machine",Governor,2010-06-23
1222,308,533,0.65,,,Incoming House Speaker Dean Cannon and incoming Senate President Mike Haridopolos have said they plan to champion efforts next legislative session to allow oil rigs off Florida's coast.,progress-florida,Other,,a press release.,"energy,environment,oil-spill",,2010-05-03
1223,308,1038,0.6,,,"In his first 17 months as president, the United States doubled its world-leading $500 million a year commitment to fighting global AIDS.",george-w-bush,Republican,Texas,"his book, ""Decision Points.""","federal-budget,foreign-policy,health-care",President,2010-11-09
1224,308,1050,0.55,,,A recent report from the presidents deficit commission was completely empty on controlling health care costs.,paul-krugman,Other,,This Week with Christiane Amanpour,"federal-budget,health-care,medicare,abc-news-week",New York Times columnist,2010-11-14
1225,308,1316,0.15,0.0,0.0,There are more oil rigs in operation in the United States than the rest of the world combined.,david-cicilline,Democrat,Rhode Island,a debate,"corporations,debt,economy,energy,environment,federal-budget,gas-prices,government-regulation,infrastructure",mayor of Providence,2012-10-16
1226,308,1317,0.3,0.6,,I spent only $36.29 on my campaign for governor.,robert-healey,Other,Rhode Island,interviews,"campaign-finance,elections,jobs",lawyer,2014-11-05
1227,309,411,0.1,0.5,0.5,A majority of Wisconsinites opposed the government takeover of health care. But Russ Feingold voted for it anyway.,ron-johnson,Republican,Wisconsin,a campaign TV ad,"health-care,message-machine,voting-record",,2010-09-28
1228,309,611,0.0,,,They delayed my swearing-in here in Massachusetts for a couple weeks so they could ram (the health care law) through.,scott-brown,Republican,New Hampshire,a Fox News interview,health-care,,2013-11-11
1229,309,878,0.5,0.6,,"The fundraising numbers are in, and our grassroots support is unmatched!",glenn-grothman,Republican,Wisconsin,in a Facebook posting,"campaign-finance,elections","State Senator, 20th District",2014-07-15
1230,309,992,0.1,,,Roughly 25% of RI has a criminal record,direct-action-rights-equality,Other,Rhode Island,an online petition,"crime,criminal-justice,jobs,labor,legal-issues",,2011-03-09
1231,309,1117,0.75,,,"20,000 Kansans lost their health insurance because of (Obamacare).",pat-roberts,Republican,Kansas,a Web video,"health-care,message-machine-2014",U.S. Senator,2014-10-01
1232,309,1201,0.5,0.2,,This unit is the only one in the state that strives to implement the principles of Mother-Friendly care as outlined by the national Coalition for Improving Maternity Services Mother-Friendly Childbirth Initiative.,coalition-save-memorial-hospital-birthing-center-p,Other,Rhode Island,statement,health-care,,2016-03-13
1233,309,1304,0.1,,,"The form students fill out to get college financial aid is ""longer than the form to get U.S. citizenship.""",bill-richardson,Democrat,New Mexico,"Manchester, N.H.",education,Governor,2007-10-11
1234,309,1309,1.0,,,"Right now, America has $1.1 trillion of student debt. Thats more than credit card debt.",mark-warner,Democrat,Virginia,a speech.,"debt,education,message-machine-2014",U.S. Senator,2014-05-29
1235,310,813,0.7,,,There are places in America that are among the most dangerous in the world. You go to places like Oakland. Or Ferguson. The crime numbers are worse. Seriously.,donald-trump,Republican,New York,an interview with the New York Times Magazine,crime,President-Elect,2016-05-18
1236,310,905,0.4,,,Federal spending is the highest its been as a share of our economy in 60 years (and) revenue is the lowest its been as a share of our economy in 60 years.,kent-conrad,Democrat,North Dakota,"an interview on ABC's ""This Week with Christiane Amanpour""","economy,federal-budget,taxes,abc-news-week",U.S. Senator,2010-11-14
1237,310,1021,0.4,,,We have to recognize that our salaries for faculty are the lowest in New England with the exception of the University of Maine.,david-dooley,Other,Rhode Island,a TV news show.,"education,state-budget",University of Rhode Island president,2012-04-08
1238,310,1302,0.6,,,"The American people have endured 21 consecutive months of 9% or higher unemployment [and] 2.6 million jobs have been lost, since the stimulus bill was signed.",george-allen,Republican,Virginia,a press release.,jobs,consultant,2011-02-17
1239,311,602,0.8,,,"A report in Navy Times said that 7.3 percent of Army, Navy and Marines have thought about attempting suicide.",tim-ryan,Democrat,Ohio,a House committee hearing,"afghanistan,military",U.S. representative ,2011-03-16
1240,312,471,0.85,0.6,,"The DNC hack showed you that the Clinton campaign was working to schedule (primary) debates against (Bernie) Sanders, and the Clinton campaign is continuing this ploy against Donald Trump.",paul-manafort,Republican,,"an interview on NBC's ""Meet the Press""",debates,,2016-07-31
1241,313,577,0.8,,,Georgias CRCT set some of the lowest expectations for student proficiency in the nation.,richard-woods,Republican,Georgia,press release,education,state Superintendent,2015-09-02
1242,313,747,0.75,,,The Democrats have already voted to ban our conventional light bulbs ... in favor of dangerous fluorescent light bulbs.,ameripac,Other,,a fundraising letter,"consumer-safety,energy,market-regulation",,2011-05-16
1243,313,1313,0.85,,,Funding the federal health care law without a tax hike will require the state to cut nearly a quarter of its annual budget.,brian-robinson,Republican,Georgia,an article,"health-care,medicaid,state-budget",,2012-07-08
1244,316,599,0.5,,,"In 1935, more than 50% of the elderly population lived in poverty. Today that poverty rate stands officially at 9.4%.",eddie-bernice-johnson,Democrat,Texas,a speech on the House floor.,social-security,U.S. Representative ,2010-08-10
1245,316,672,0.05,0.05,,America produces more oil and gas than any other nation in the world.,rick-perry,Republican,Texas,a speech.,energy,Governor,2015-02-24
1246,316,792,0.25,0.25,,I have never voted for raising taxes.,saxby-chambliss,Republican,Georgia,an interview,"candidates-biography,taxes",U.S. Senator,2012-11-27
1247,316,832,0.5,,,Clinton said great things about NAFTA until she started running for president.,barack-obama,Democrat,Illinois,"Lorain, Ohio",economy,President,2008-02-24
1248,316,1318,0.0,,,"Any child born prematurely, according to the president, in his own words, can be killed.",rick-santorum,Republican,Pennsylvania,a speech to the Iowa Faith and Freedom Coalition.,abortion,,2011-03-07
1249,316,1321,0.5,0.5,0.5,"My elections proposal would allow a potential of 168 hours (of early voting), which I think is the most weve ever had.",rick-scott,Republican,Florida,a TV interview,elections,Governor,2013-01-18
1250,316,1322,0.3,0.3,,Close to 30% of our federal prison population consists of illegal immigrants.,daniel-mielke,Republican,Wisconsin,a statement on campaign web site,immigration,Farmer,2010-09-07
1251,318,264,0.25,0.1,0.1,"The stimulus bill includes ""$300,000 for a sculpture garden in Miami.""",eric-cantor,Republican,Virginia,an interview on the Fox News Channel.,"economy,stimulus",House Majority Leader,2009-01-23
1252,318,553,0.0,,,Baltimore police are trained by Mossad and Shin Bet.,nation-islam-research-group,Other,,a Facebook post,"israel,public-safety",,2015-04-26
1253,318,719,0.35,,,"Gov. Romney was very clear, he would veto the DREAM Act.",david-plouffe,Democrat,,a comment on 'Fox News Sunday',immigration,Senior Adviser to the President,2012-06-17
1254,318,1167,0.25,,,"Sen. Obama has declared, and repeatedly reaffirmed his intention to meet the president of Iran without any preconditions.",john-mccain,Republican,Arizona,Chicago,foreign-policy,U.S. senator,2008-05-19
1255,318,1273,0.75,,,Four out of 10 homicides are committed by gun in this city.,sam-adams,Democrat,Oregon,a city council meeting,"crime,guns",Mayor of Portland,2010-12-01
1256,318,1332,0.9,,,Only 3 percent of voters 18 to 34 don't believe that climate change is really happening.,chris-murphy,Democrat,Connecticut,remarks at a news conference,"climate-change,environment,polls,science",U.S. House of Representatives,2014-01-15
1257,318,1334,0.25,0.4,,A Lubbock terror suspects alleged plan to use baby dolls to conceal chemical explosives is similar to a 1995 plot to blow up 12 jumbo jets over the Pacific Ocean.,michael-mccaul,Republican,Texas,a statement,terrorism,congressman,2011-02-28
1258,318,1336,0.25,1.0,1.0,America is No. 1one in oil and gas.,barack-obama,Democrat,Illinois,his 2015 State of the Union address,"energy,gas-prices",President,2015-01-20
1259,318,1342,0.8,,,"Gov. Rick Scott lost Florida 331,247 jobs.",pink-slip-rick,Democrat,Florida,picket signs at a parade.,jobs,,2011-04-02
1260,319,1011,0.25,0.05,,Rick Scott's even saying he wants more offshore drilling.,alex-sink,Democrat,Florida,email,oil-spill,,2010-05-15
1261,319,1090,0.55,,,"More than 100,000 women in Texas have attempted to self-induce abortion in the past year alone.",tarina-keene,Other,Virginia,a news conference,abortion,"Executive director, NARAL Pro-Choice Virginia",2016-01-13
1262,319,1325,0.45,,,We spend more money on antacids than we do on politics.,john-boehner,Republican,Ohio,"comments on NBC's ""Meet the Press""","campaign-finance,economy",Speaker of the House of Representatives,2015-05-03
1263,319,1356,0.4,,,"U.S. Senate opponent Tammy Baldwin supported a federal budget that spent trillions -- not billions, trillions -- more money than the Obama budget.",tommy-thompson,Republican,Wisconsin,an interview,"deficit,federal-budget,taxes",,2012-10-27
1264,321,503,0.8,0.85,,"Ive also offered a plan that can help (fix Social Security) thats supported by Robert Reich, secretary of labor previously, in a previous administration.",charlie-crist,Democrat,Florida,an ABC News U.S. Senate debate.,social-security,,2010-10-06
1265,321,751,0.15,,,The gun industry isthe only business in America that is wholly protected from any kind of liability.,hillary-clinton,Democrat,New York,a town hall-style campaign event in Iowa,"guns,legal-issues",Presidential candidate,2015-10-07
1266,322,940,0.7,0.2,0.2,"New Jersey loses net, that is minus those who come into the state, 30,000 students a year.",susan-cole,Other,,an interview on NJTV,education,Montclair State University President,2012-03-13
1267,323,376,0.05,0.25,0.2,"In the past two years, Democrats have spent more money than this country has spent in the last 200 years combined.",eric-cantor,Republican,Virginia,an interview on Comedy Central's Daily Show with Jon Stewart,"federal-budget,history",House Majority Leader,2010-10-12
1268,323,383,0.25,,,"24 million people in this country cant find a full-time job, 50 million cant see a doctor when theyre sick, 47 million people need government help to feed themselves and 15 million families owe more than the value of their home.",alan-grayson,Democrat,Florida,"appearance on Bill Maher show on Oct. 7, 2011",economy,U.S. House of Representatives,2011-10-07
1269,323,1331,0.85,,,We spend three times more on entitlements and debt services than we do on defense.,sarah-palin,Republican,Alaska,a Facebook posting,"federal-budget,social-security",,2010-06-30
1270,324,841,0.2,,,Obamacare is the largest middle-class tax increase in history.,jeff-fitzgerald,Republican,Wisconsin,a tweet,"federal-budget,health-care,taxes",Incoming speaker of state Assembly,2012-06-28
1271,325,485,0.75,,,People who wash cars at home will use approximately 80 percent more water than they do in a car wash.,helio-melo,Democrat,Rhode Island,a House floor debate,"environment,state-budget,taxes,water",State Representative,2012-06-07
1272,325,577,0.5,0.5,0.5,Georgias CRCT set some of the lowest expectations for student proficiency in the nation.,richard-woods,Republican,Georgia,press release,education,state Superintendent,2015-09-02
1273,325,703,0.7,0.7,,"Since ObamaCare and the stimulus passed, the unemployment rate in the U.S. has increased.",pete-koekstra,Republican,Michigan,a website linked to a campaign ad,"corrections-and-updates,economy,jobs,message-machine-2012",,2012-02-05
1274,325,854,0.5,,,"While serving in the city council, Rachel Zenzinger voted to use tax dollars to take a taxpayer-funded junket to China.",colorado-citizens-accountable-government,Other,,a political mailer ,ethics,,2016-06-21
1275,325,1086,0.6,,,State employees in Wisconsin earn about 8 percent less than if they worked in the private sector.,bryan-kennedy,Other,Wisconsin,a TV interview,state-budget,"President, Wisconsin chapter of American Federation of Teachers",2010-12-05
1276,325,1217,0.6,0.8,,Salaries for Virginias teachers are below the national average.,kitty-boitnott,Other,Virgina,a radio interview.,"education,state-budget","President, Virginia Education Association",2011-04-20
1277,325,1343,0.2,,,The music industry is the biggest export from Africa after oil and gas.,dbanj,Other,,"comments on ABC's ""This Week""","ebola,economy,foreign-policy,pop-culture",Musician,2014-08-03
1278,325,1441,0.05,0.65,0.1,Sen. Obama has been to Iraq once.,john-mccain,Republican,Arizona,"a town hall meeting in Reno, Nev.",iraq,U.S. senator,2008-05-28
1279,325,1442,0.5,0.35,0.3,"The Texas Department of Agriculture seeks to purchase up to 300,000 promotional stress balls.",hank-gilbert,Democrat,Texas,a press release.,"economy,health-care",Cattle raiser,2010-09-24
1280,325,1445,0.4,,,"Who are the most consistently misinformed media viewers? Fox viewers, consistently, every poll.",jon-stewart,Other,,an interview on Fox News Sunday,"polls,pundits",,2011-06-19
1281,325,1467,0.1,0.1,,Theres not one Democrat who endorses the Romney-Ryan Medicare plan.,joe-biden,Democrat,Delaware,"a debate in Danville, Ky.","bipartisanship,debates,medicare",U.S. senator,2012-10-11
1282,326,1335,0.4,,,"Florida didnt offer special incentives to Deutsche Bank, which announced it will add 300 jobs in Florida.",rick-scott,Republican,Florida,a TV interview,"economy,jobs",Governor,2013-06-24
1283,326,1341,0.6,,,Hillary Clinton and Barack Obama want to raise taxes on all income brackets.,chain-email,Other,,a chain e-mail,taxes,,2008-03-13
1284,326,1344,0.65,0.55,,"As a share of the US economy, the governments support for research and development (RD) has fallen by nearly two-thirds since the 1960s.",rush-holt,Democrat,,an opinion article,"federal-budget,science",,2011-09-16
1285,327,595,0.35,0.35,,The new financial services law requires 358 regulatory filings.,john-boehner,Republican,Ohio,a news conference,"consumer-safety,financial-regulation",Speaker of the House of Representatives,2010-11-03
1286,327,1200,0.5,,,"When the country was founded, Congress had exactly the same attitude about the sanctity of Christmas celebrations that a 7-Eleven does today: Yeah, were open.",jon-stewart,Other,,"a segment of ""The Daily Show""","history,pop-culture,pundits,religion",,2011-12-06
1287,327,1338,1.0,,,Refugees are subject to more rigorous screening than the average tourist in the U.S.,barack-obama,Democrat,Illinois,a speech to the Leader's Summit on Refugees,"foreign-policy,homeland-security,immigration,terrorism",President,2016-09-20
1288,328,477,0.1,,,The Senate voted this week to allow illegal aliens access to Social Security benefits.,chain-email,Other,,a chain email,immigration,,2009-07-14
1289,328,755,0.8,,,Donald Trumps tax plan gives the wealthy and corporations more than the Bush tax cuts by at least a factor of two.,hillary-clinton,Democrat,New York,the second presidential debate,taxes,Presidential candidate,2016-10-09
